student_id,course_id,term,section,attendance_rate,recent_attendance_rate,submission_completion_rate,late_submission_rate,assignment_average,assessment_average,missing_assignments,engagement_trend,total_sessions,present_sessions,excused_sessions,absent_sessions,total_assignments,submitted_assignments,late_assignments,calculated_at
STU-1613,CS-204,Fall 2026,Section C,95.0,100.0,100.0,0.0,82.7,84.4,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1613,DATA-101,Fall 2026,Section B,100.0,100.0,100.0,25.0,80.6,79.2,0,stable,20,20,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1613,STAT-301,Fall 2026,Section B,95.0,100.0,100.0,0.0,79.6,84.8,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1614,DATA-101,Spring 2026,Section C,100.0,100.0,100.0,0.0,86.0,89.5,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1614,MATH-150,Spring 2026,Section C,97.5,97.5,100.0,0.0,86.1,83.9,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1614,CS-204,Spring 2026,Section A,97.5,97.5,100.0,0.0,86.2,84.6,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1615,DATA-101,Fall 2026,Section A,76.3,80.0,75.0,0.0,50.4,58.2,1,stable,20,14,1,4,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1615,MATH-150,Fall 2026,Section A,72.5,80.0,75.0,0.0,45.1,67.9,1,stable,20,14,0,5,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1616,MATH-150,Spring 2026,Section A,92.5,92.5,75.0,33.3,60.0,74.9,1,stable,20,18,0,1,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1616,DATA-101,Fall 2026,Section A,84.2,40.0,100.0,25.0,73.0,69.5,0,declining,20,16,1,3,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1617,MATH-150,Spring 2026,Section B,78.9,78.9,100.0,0.0,77.2,78.4,0,stable,20,14,1,3,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1617,CS-204,Fall 2026,Section A,95.0,80.0,75.0,33.3,53.9,73.8,1,declining,20,19,0,1,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1617,STAT-301,Spring 2026,Section B,89.5,89.5,100.0,50.0,83.7,69.4,0,stable,20,17,1,2,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-1618,MATH-150,Spring 2026,Section C,76.3,76.3,100.0,0.0,64.6,64.8,0,stable,20,14,1,4,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1618,CS-204,Spring 2026,Section C,77.5,77.5,100.0,25.0,66.9,62.0,0,stable,20,15,0,4,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1619,CS-204,Spring 2026,Section C,85.0,85.0,75.0,33.3,33.4,43.4,1,stable,20,16,0,2,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1619,DATA-101,Fall 2026,Section B,75.0,50.0,75.0,0.0,26.1,41.6,1,declining,20,14,0,4,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1620,MATH-150,Fall 2026,Section C,77.5,80.0,25.0,0.0,16.9,41.4,3,declining,20,15,0,4,4,1,0,2026-09-01T04:26:00.647836+00:00
STU-1620,CS-204,Spring 2026,Section C,70.0,70.0,25.0,100.0,11.9,44.8,3,declining,20,14,0,6,4,1,1,2026-09-01T04:26:00.647836+00:00
STU-1620,STAT-301,Spring 2026,Section A,63.2,63.2,25.0,100.0,13.0,52.1,3,declining,20,12,1,7,4,1,1,2026-09-01T04:26:00.647836+00:00
STU-1621,STAT-301,Spring 2026,Section C,78.9,78.9,75.0,33.3,39.3,60.2,1,stable,20,15,1,4,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1621,CS-204,Spring 2026,Section A,65.8,65.8,50.0,50.0,25.0,57.2,2,declining,20,11,1,5,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-1622,CS-204,Fall 2026,Section C,100.0,100.0,100.0,0.0,95.3,95.4,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1622,MATH-150,Fall 2026,Section A,100.0,100.0,100.0,0.0,95.9,94.6,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1622,STAT-301,Spring 2026,Section B,100.0,100.0,100.0,0.0,94.2,95.5,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1623,CS-204,Spring 2026,Section A,75.0,75.0,50.0,50.0,27.5,50.1,2,declining,20,15,0,5,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-1623,DATA-101,Spring 2026,Section B,75.0,75.0,75.0,33.3,35.9,56.6,1,stable,20,15,0,5,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1623,MATH-150,Fall 2026,Section C,65.0,80.0,75.0,0.0,41.6,76.6,1,stable,20,13,0,7,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1624,DATA-101,Spring 2026,Section C,100.0,100.0,100.0,0.0,94.4,91.1,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1624,STAT-301,Spring 2026,Section B,100.0,100.0,100.0,0.0,93.7,97.8,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1625,STAT-301,Fall 2026,Section C,95.0,100.0,100.0,0.0,81.3,81.1,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1625,CS-204,Fall 2026,Section C,100.0,100.0,100.0,0.0,79.8,87.2,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1626,MATH-150,Fall 2026,Section B,86.8,60.0,75.0,0.0,53.0,75.2,1,declining,20,16,1,2,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1626,CS-204,Fall 2026,Section A,87.5,70.0,100.0,25.0,71.1,83.4,0,declining,20,16,0,1,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1627,DATA-101,Fall 2026,Section C,100.0,100.0,100.0,0.0,87.6,79.4,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1627,STAT-301,Fall 2026,Section A,97.5,90.0,75.0,0.0,59.7,91.0,1,stable,20,19,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1628,MATH-150,Fall 2026,Section B,97.5,90.0,100.0,0.0,87.5,82.2,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1628,DATA-101,Fall 2026,Section B,92.5,90.0,100.0,0.0,81.8,78.7,0,stable,20,17,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1629,STAT-301,Fall 2026,Section B,84.2,60.0,75.0,0.0,56.1,86.1,1,declining,20,15,1,2,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1629,DATA-101,Spring 2026,Section C,95.0,95.0,100.0,25.0,80.6,60.2,0,stable,20,19,0,1,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1630,STAT-301,Fall 2026,Section C,92.5,100.0,75.0,33.3,42.2,57.9,1,stable,20,18,0,1,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1630,MATH-150,Spring 2026,Section B,95.0,95.0,100.0,25.0,71.4,49.6,0,stable,20,18,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1631,DATA-101,Fall 2026,Section C,100.0,100.0,100.0,0.0,78.3,85.4,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1631,MATH-150,Spring 2026,Section A,100.0,100.0,100.0,0.0,85.8,83.6,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1631,STAT-301,Fall 2026,Section B,97.5,90.0,100.0,0.0,86.2,85.0,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1632,STAT-301,Fall 2026,Section C,88.9,100.0,100.0,50.0,70.9,62.8,0,improving,20,15,2,1,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-1632,MATH-150,Spring 2026,Section A,97.5,97.5,100.0,25.0,64.8,57.1,0,stable,20,19,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1633,DATA-101,Spring 2026,Section A,97.5,97.5,100.0,50.0,87.4,92.7,0,stable,20,19,0,0,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-1633,CS-204,Spring 2026,Section B,97.5,97.5,100.0,0.0,82.7,82.6,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1633,STAT-301,Fall 2026,Section C,97.5,100.0,100.0,25.0,83.4,81.4,0,stable,20,19,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1634,DATA-101,Fall 2026,Section A,100.0,100.0,100.0,0.0,84.8,99.5,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1634,MATH-150,Fall 2026,Section A,95.0,90.0,100.0,0.0,83.6,91.1,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1635,DATA-101,Fall 2026,Section A,92.5,100.0,75.0,0.0,50.7,83.6,1,stable,20,18,0,1,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1635,MATH-150,Spring 2026,Section B,97.5,97.5,75.0,0.0,44.2,69.5,1,stable,20,19,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1636,CS-204,Fall 2026,Section C,100.0,100.0,50.0,0.0,42.9,82.0,2,declining,20,20,0,0,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-1636,MATH-150,Fall 2026,Section B,100.0,100.0,100.0,25.0,90.8,83.1,0,stable,20,20,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1637,MATH-150,Spring 2026,Section A,100.0,100.0,50.0,100.0,34.5,76.2,2,declining,20,19,1,0,4,2,2,2026-09-01T04:26:00.647836+00:00
STU-1637,STAT-301,Spring 2026,Section A,86.8,86.8,50.0,0.0,44.7,49.2,2,declining,20,16,1,2,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-1638,STAT-301,Fall 2026,Section B,56.2,0.0,100.0,25.0,43.5,46.0,0,declining,20,9,4,7,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1638,CS-204,Fall 2026,Section A,87.5,80.0,75.0,0.0,26.9,52.6,1,stable,20,17,0,2,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1638,DATA-101,Spring 2026,Section B,67.5,67.5,25.0,100.0,8.9,36.1,3,declining,20,13,0,6,4,1,1,2026-09-01T04:26:00.647836+00:00
STU-1639,MATH-150,Spring 2026,Section B,65.0,65.0,50.0,50.0,27.7,31.4,2,declining,20,12,0,6,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-1639,CS-204,Spring 2026,Section B,63.2,63.2,50.0,0.0,13.6,54.0,2,declining,20,12,1,7,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-1639,DATA-101,Spring 2026,Section C,72.5,72.5,25.0,100.0,12.6,47.7,3,declining,20,14,0,5,4,1,1,2026-09-01T04:26:00.647836+00:00
STU-1640,CS-204,Fall 2026,Section C,94.7,80.0,75.0,66.7,54.8,71.8,1,declining,20,18,1,1,4,3,2,2026-09-01T04:26:00.647836+00:00
STU-1640,DATA-101,Fall 2026,Section C,97.5,100.0,100.0,25.0,59.5,76.5,0,stable,20,19,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1640,MATH-150,Spring 2026,Section B,94.7,94.7,25.0,0.0,14.5,71.3,3,declining,20,18,1,1,4,1,0,2026-09-01T04:26:00.647836+00:00
STU-1641,STAT-301,Spring 2026,Section A,95.0,95.0,100.0,0.0,77.1,64.8,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1641,DATA-101,Fall 2026,Section B,85.0,60.0,100.0,0.0,81.2,67.4,0,declining,20,16,0,2,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1641,CS-204,Fall 2026,Section B,88.2,62.5,75.0,33.3,49.2,85.4,1,declining,20,14,3,1,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1642,DATA-101,Fall 2026,Section B,100.0,100.0,100.0,50.0,84.3,91.1,0,stable,20,20,0,0,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-1642,MATH-150,Fall 2026,Section B,100.0,100.0,100.0,0.0,81.7,77.8,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1643,STAT-301,Fall 2026,Section B,65.0,100.0,100.0,25.0,61.6,54.4,0,improving,20,13,0,7,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1643,CS-204,Fall 2026,Section C,67.5,90.0,75.0,0.0,55.6,63.4,1,stable,20,13,0,6,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1643,MATH-150,Spring 2026,Section A,80.0,80.0,100.0,0.0,59.3,61.7,0,stable,20,16,0,4,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1644,MATH-150,Spring 2026,Section B,63.2,63.2,25.0,0.0,11.7,35.0,3,declining,20,11,1,6,4,1,0,2026-09-01T04:26:00.647836+00:00
STU-1644,CS-204,Fall 2026,Section A,60.0,20.0,75.0,0.0,34.4,63.0,1,declining,20,12,0,8,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1645,STAT-301,Spring 2026,Section C,97.5,97.5,100.0,0.0,93.3,88.4,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1645,DATA-101,Fall 2026,Section A,100.0,100.0,100.0,0.0,85.8,91.6,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1646,MATH-150,Spring 2026,Section C,100.0,100.0,100.0,25.0,84.1,88.9,0,stable,20,20,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1646,STAT-301,Spring 2026,Section B,100.0,100.0,100.0,0.0,87.1,87.6,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1647,STAT-301,Spring 2026,Section C,97.5,97.5,50.0,0.0,39.9,71.6,2,declining,20,19,0,0,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-1647,MATH-150,Spring 2026,Section B,97.5,97.5,100.0,25.0,95.4,83.4,0,stable,20,19,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1648,MATH-150,Fall 2026,Section C,86.8,50.0,75.0,33.3,54.9,79.8,1,declining,20,16,1,2,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1648,CS-204,Fall 2026,Section B,92.5,70.0,100.0,75.0,76.6,68.6,0,declining,20,18,0,1,4,4,3,2026-09-01T04:26:00.647836+00:00
STU-1648,DATA-101,Spring 2026,Section B,89.5,89.5,75.0,0.0,55.3,79.6,1,stable,20,17,1,2,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1649,MATH-150,Fall 2026,Section C,100.0,100.0,100.0,0.0,81.6,92.5,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1649,STAT-301,Fall 2026,Section B,100.0,100.0,100.0,25.0,83.2,96.3,0,stable,20,20,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1649,DATA-101,Fall 2026,Section C,100.0,100.0,100.0,0.0,80.8,88.6,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1650,CS-204,Spring 2026,Section A,97.5,97.5,100.0,0.0,83.9,88.8,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1650,STAT-301,Fall 2026,Section B,97.5,100.0,100.0,0.0,86.1,76.2,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1651,STAT-301,Spring 2026,Section A,63.2,63.2,75.0,33.3,28.5,44.3,1,stable,20,11,1,6,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1651,CS-204,Spring 2026,Section A,62.5,62.5,50.0,0.0,23.5,47.4,2,declining,20,11,0,6,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-1652,CS-204,Spring 2026,Section B,90.0,90.0,75.0,0.0,55.3,83.0,1,stable,20,18,0,2,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1652,DATA-101,Fall 2026,Section A,85.0,60.0,100.0,25.0,70.5,79.6,0,declining,20,16,0,2,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1652,STAT-301,Fall 2026,Section A,88.2,60.0,75.0,0.0,57.7,77.8,1,declining,20,15,3,2,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1653,DATA-101,Fall 2026,Section A,100.0,100.0,100.0,0.0,96.0,96.4,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1653,STAT-301,Spring 2026,Section A,100.0,100.0,100.0,0.0,90.8,93.6,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1654,CS-204,Fall 2026,Section B,84.2,37.5,100.0,50.0,73.2,75.1,0,declining,20,15,1,2,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-1654,MATH-150,Spring 2026,Section C,85.0,85.0,75.0,66.7,53.3,79.6,1,stable,20,16,0,2,4,3,2,2026-09-01T04:26:00.647836+00:00
STU-1655,MATH-150,Spring 2026,Section B,100.0,100.0,100.0,0.0,83.2,84.7,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1655,STAT-301,Fall 2026,Section A,95.0,100.0,100.0,25.0,78.7,85.4,0,stable,20,18,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1656,CS-204,Fall 2026,Section B,100.0,100.0,100.0,0.0,94.2,95.0,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1656,MATH-150,Spring 2026,Section B,100.0,100.0,100.0,0.0,93.1,92.7,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1657,MATH-150,Fall 2026,Section B,100.0,100.0,100.0,0.0,95.7,91.4,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1657,STAT-301,Spring 2026,Section C,100.0,100.0,100.0,0.0,92.1,96.0,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1657,CS-204,Fall 2026,Section A,100.0,100.0,100.0,0.0,91.7,92.7,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1658,CS-204,Spring 2026,Section B,52.5,52.5,100.0,25.0,68.5,53.1,0,stable,20,9,0,8,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1658,DATA-101,Fall 2026,Section C,71.1,75.0,100.0,0.0,62.5,61.5,0,stable,20,13,1,5,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1658,MATH-150,Spring 2026,Section A,60.0,60.0,75.0,0.0,48.5,53.6,1,stable,20,11,0,7,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1659,CS-204,Fall 2026,Section A,79.4,50.0,25.0,0.0,11.2,48.6,3,declining,20,13,3,3,4,1,0,2026-09-01T04:26:00.647836+00:00
STU-1659,DATA-101,Fall 2026,Section B,85.0,80.0,100.0,50.0,51.5,44.1,0,stable,20,17,0,3,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-1659,MATH-150,Spring 2026,Section A,57.9,57.9,75.0,66.7,34.3,35.7,1,stable,20,11,1,8,4,3,2,2026-09-01T04:26:00.647836+00:00
STU-1660,MATH-150,Fall 2026,Section B,92.5,100.0,100.0,25.0,86.4,96.8,0,improving,20,17,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1660,STAT-301,Fall 2026,Section B,100.0,100.0,100.0,25.0,84.6,88.0,0,stable,20,20,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1661,MATH-150,Spring 2026,Section A,55.0,55.0,75.0,33.3,31.2,48.5,1,stable,20,10,0,8,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1661,STAT-301,Spring 2026,Section B,70.0,70.0,75.0,66.7,34.6,40.8,1,stable,20,13,0,5,4,3,2,2026-09-01T04:26:00.647836+00:00
STU-1662,CS-204,Fall 2026,Section B,97.5,100.0,100.0,0.0,88.1,83.8,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1662,MATH-150,Fall 2026,Section B,100.0,100.0,100.0,0.0,76.7,89.9,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1663,DATA-101,Fall 2026,Section A,72.2,50.0,50.0,0.0,18.5,39.2,2,declining,20,12,2,4,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-1663,STAT-301,Spring 2026,Section A,73.7,73.7,75.0,0.0,43.8,59.0,1,stable,20,14,1,5,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1663,CS-204,Spring 2026,Section C,70.0,70.0,100.0,75.0,42.9,40.8,0,stable,20,13,0,5,4,4,3,2026-09-01T04:26:00.647836+00:00
STU-1664,DATA-101,Spring 2026,Section B,100.0,100.0,100.0,0.0,91.4,82.0,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1664,CS-204,Fall 2026,Section B,100.0,100.0,100.0,0.0,82.0,89.5,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1665,STAT-301,Fall 2026,Section C,87.5,60.0,100.0,0.0,80.4,75.4,0,declining,20,17,0,2,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1665,MATH-150,Spring 2026,Section C,86.8,86.8,50.0,50.0,39.6,63.5,2,declining,20,15,1,1,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-1666,MATH-150,Spring 2026,Section C,97.5,97.5,100.0,0.0,86.0,83.8,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1666,STAT-301,Spring 2026,Section A,95.0,95.0,100.0,0.0,88.8,81.1,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1667,MATH-150,Spring 2026,Section C,95.0,95.0,100.0,0.0,80.5,81.0,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1667,STAT-301,Fall 2026,Section A,100.0,100.0,100.0,50.0,85.1,81.4,0,stable,20,20,0,0,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-1668,STAT-301,Spring 2026,Section A,90.0,90.0,50.0,50.0,33.5,78.4,2,declining,20,17,0,1,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-1668,MATH-150,Spring 2026,Section B,92.1,92.1,75.0,33.3,49.2,67.9,1,stable,20,17,1,1,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1669,MATH-150,Fall 2026,Section A,92.1,90.0,100.0,0.0,78.0,78.6,0,stable,20,16,1,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1669,CS-204,Spring 2026,Section B,89.5,89.5,100.0,25.0,71.6,68.5,0,stable,20,17,1,2,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1670,DATA-101,Spring 2026,Section B,90.0,90.0,100.0,25.0,69.6,55.6,0,stable,20,18,0,2,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1670,STAT-301,Spring 2026,Section B,85.0,85.0,75.0,0.0,58.5,67.5,1,stable,20,17,0,3,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1671,STAT-301,Fall 2026,Section B,65.0,40.0,50.0,0.0,25.2,52.4,2,declining,20,13,0,7,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-1671,DATA-101,Spring 2026,Section B,80.0,80.0,75.0,66.7,37.6,33.0,1,stable,20,15,0,3,4,3,2,2026-09-01T04:26:00.647836+00:00
STU-1671,CS-204,Fall 2026,Section B,68.4,50.0,25.0,100.0,10.4,61.0,3,declining,20,12,1,5,4,1,1,2026-09-01T04:26:00.647836+00:00
STU-1672,STAT-301,Fall 2026,Section C,92.1,100.0,100.0,0.0,56.6,61.4,0,improving,20,17,1,1,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1672,MATH-150,Fall 2026,Section B,80.0,80.0,75.0,0.0,51.5,64.2,1,stable,20,16,0,4,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1673,DATA-101,Fall 2026,Section A,87.5,60.0,100.0,25.0,64.7,64.0,0,declining,20,17,0,2,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1673,STAT-301,Fall 2026,Section C,90.0,70.0,100.0,0.0,78.0,67.1,0,declining,20,17,0,1,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1673,CS-204,Fall 2026,Section A,97.5,90.0,100.0,25.0,83.3,71.3,0,stable,20,19,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1674,CS-204,Spring 2026,Section B,57.9,57.9,25.0,100.0,16.2,48.2,3,declining,20,10,1,7,4,1,1,2026-09-01T04:26:00.647836+00:00
STU-1674,STAT-301,Spring 2026,Section B,84.2,84.2,50.0,100.0,17.5,52.1,2,declining,20,16,1,3,4,2,2,2026-09-01T04:26:00.647836+00:00
STU-1674,MATH-150,Fall 2026,Section C,77.5,90.0,75.0,0.0,41.6,50.1,1,stable,20,15,0,4,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1675,MATH-150,Spring 2026,Section B,52.5,52.5,100.0,50.0,50.9,28.6,0,stable,20,10,0,9,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-1675,DATA-101,Fall 2026,Section A,71.1,40.0,100.0,50.0,45.4,40.2,0,declining,20,13,1,5,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-1675,STAT-301,Fall 2026,Section B,70.0,80.0,75.0,66.7,44.4,49.2,1,stable,20,14,0,6,4,3,2,2026-09-01T04:26:00.647836+00:00
STU-1676,DATA-101,Spring 2026,Section B,52.6,52.6,75.0,33.3,47.4,78.3,1,stable,20,10,1,9,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1676,CS-204,Fall 2026,Section A,47.5,80.0,75.0,0.0,39.8,67.0,1,stable,20,9,0,10,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1676,STAT-301,Spring 2026,Section C,60.5,60.5,75.0,0.0,48.8,66.3,1,stable,20,11,1,7,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-1677,DATA-101,Fall 2026,Section C,97.5,90.0,100.0,25.0,86.7,78.6,0,stable,20,19,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1677,CS-204,Spring 2026,Section B,97.5,97.5,100.0,0.0,89.0,87.7,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1677,MATH-150,Fall 2026,Section C,95.0,90.0,100.0,25.0,83.7,85.8,0,stable,20,18,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1678,STAT-301,Spring 2026,Section A,100.0,100.0,100.0,0.0,96.4,92.6,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1678,MATH-150,Spring 2026,Section B,100.0,100.0,100.0,0.0,90.7,93.2,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-1679,CS-204,Spring 2026,Section A,63.2,63.2,75.0,33.3,33.0,49.6,1,stable,20,12,1,7,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-1679,MATH-150,Spring 2026,Section B,60.5,60.5,100.0,25.0,52.1,42.8,0,stable,20,11,1,7,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-1679,DATA-101,Fall 2026,Section B,75.0,40.0,50.0,50.0,15.7,53.6,2,declining,20,14,0,4,4,2,1,2026-09-01T04:26:00.647836+00:00
