student_id,course_id,term,section
STU-1780,DATA-101,Spring 2026,Section A
STU-1780,MATH-150,Spring 2026,Section B
STU-1780,STAT-301,Spring 2026,Section C
STU-1781,STAT-301,Spring 2026,Section B
STU-1781,DATA-101,Fall 2026,Section C
STU-1781,CS-204,Fall 2026,Section C
STU-1782,DATA-101,Fall 2026,Section A
STU-1782,MATH-150,Fall 2026,Section C
STU-1783,CS-204,Spring 2026,Section B
STU-1783,DATA-101,Fall 2026,Section C
STU-1784,MATH-150,Fall 2026,Section C
STU-1784,CS-204,Spring 2026,Section B
STU-1785,MATH-150,Spring 2026,Section C
STU-1785,STAT-301,Spring 2026,Section A
STU-1786,STAT-301,Spring 2026,Section A
STU-1786,MATH-150,Spring 2026,Section B
STU-1786,CS-204,Spring 2026,Section C
STU-1787,DATA-101,Spring 2026,Section C
STU-1787,STAT-301,Spring 2026,Section A
STU-1788,MATH-150,Fall 2026,Section C
STU-1788,STAT-301,Fall 2026,Section A
STU-1789,MATH-150,Fall 2026,Section C
STU-1789,DATA-101,Spring 2026,Section A
STU-1790,STAT-301,Spring 2026,Section C
STU-1790,CS-204,Fall 2026,Section C
STU-1791,MATH-150,Fall 2026,Section A
STU-1791,STAT-301,Fall 2026,Section A
STU-1792,STAT-301,Fall 2026,Section C
STU-1792,MATH-150,Fall 2026,Section C
STU-1793,CS-204,Fall 2026,Section B
STU-1793,STAT-301,Fall 2026,Section A
STU-1794,CS-204,Fall 2026,Section C
STU-1794,STAT-301,Spring 2026,Section A
STU-1794,DATA-101,Spring 2026,Section A
STU-1795,STAT-301,Spring 2026,Section B
STU-1795,CS-204,Spring 2026,Section B
STU-1796,STAT-301,Fall 2026,Section B
STU-1796,DATA-101,Spring 2026,Section A
STU-1797,DATA-101,Fall 2026,Section A
STU-1797,MATH-150,Spring 2026,Section A
STU-1797,CS-204,Fall 2026,Section B
STU-1798,MATH-150,Fall 2026,Section A
STU-1798,CS-204,Spring 2026,Section A
STU-1799,STAT-301,Spring 2026,Section A
STU-1799,DATA-101,Fall 2026,Section A
STU-1800,CS-204,Spring 2026,Section B
STU-1800,STAT-301,Fall 2026,Section C
STU-1801,STAT-301,Fall 2026,Section C
STU-1801,MATH-150,Spring 2026,Section A
STU-1802,MATH-150,Spring 2026,Section A
STU-1802,CS-204,Fall 2026,Section C
STU-1802,DATA-101,Spring 2026,Section B
STU-1803,MATH-150,Fall 2026,Section C
STU-1803,CS-204,Spring 2026,Section B
STU-1804,CS-204,Spring 2026,Section A
STU-1804,STAT-301,Fall 2026,Section A
STU-1804,MATH-150,Spring 2026,Section A
STU-1805,MATH-150,Spring 2026,Section A
STU-1805,STAT-301,Fall 2026,Section B
STU-1805,CS-204,Spring 2026,Section B
STU-1806,STAT-301,Spring 2026,Section A
STU-1806,CS-204,Fall 2026,Section A
STU-1806,MATH-150,Spring 2026,Section A
STU-1807,MATH-150,Spring 2026,Section A
STU-1807,DATA-101,Spring 2026,Section C
STU-1807,CS-204,Spring 2026,Section C
STU-1808,MATH-150,Fall 2026,Section C
STU-1808,DATA-101,Fall 2026,Section A
STU-1808,STAT-301,Fall 2026,Section B
STU-1809,MATH-150,Spring 2026,Section C
STU-1809,CS-204,Spring 2026,Section B
STU-1809,DATA-101,Fall 2026,Section B
STU-1810,MATH-150,Fall 2026,Section C
STU-1810,STAT-301,Fall 2026,Section A
STU-1810,DATA-101,Spring 2026,Section A
STU-1811,MATH-150,Spring 2026,Section B
STU-1811,DATA-101,Spring 2026,Section C
STU-1812,STAT-301,Spring 2026,Section B
STU-1812,DATA-101,Fall 2026,Section B
STU-1813,STAT-301,Fall 2026,Section C
STU-1813,DATA-101,Spring 2026,Section C
STU-1814,STAT-301,Spring 2026,Section A
STU-1814,DATA-101,Spring 2026,Section B
STU-1815,CS-204,Fall 2026,Section C
STU-1815,MATH-150,Fall 2026,Section C
STU-1815,STAT-301,Spring 2026,Section B
STU-1816,MATH-150,Spring 2026,Section A
STU-1816,STAT-301,Spring 2026,Section C
STU-1816,DATA-101,Spring 2026,Section B
STU-1817,MATH-150,Fall 2026,Section A
STU-1817,CS-204,Spring 2026,Section A
STU-1818,CS-204,Spring 2026,Section C
STU-1818,STAT-301,Spring 2026,Section C
STU-1819,CS-204,Fall 2026,Section A
STU-1819,MATH-150,Fall 2026,Section C
STU-1819,DATA-101,Spring 2026,Section B
STU-1820,STAT-301,Spring 2026,Section B
STU-1820,MATH-150,Fall 2026,Section B
STU-1821,STAT-301,Fall 2026,Section B
STU-1821,MATH-150,Fall 2026,Section B
STU-1822,CS-204,Fall 2026,Section C
STU-1822,STAT-301,Spring 2026,Section A
STU-1823,CS-204,Fall 2026,Section A
STU-1823,STAT-301,Fall 2026,Section B
STU-1824,CS-204,Spring 2026,Section A
STU-1824,DATA-101,Fall 2026,Section C
STU-1824,STAT-301,Spring 2026,Section B
STU-1825,CS-204,Fall 2026,Section C
STU-1825,MATH-150,Spring 2026,Section C
STU-1826,MATH-150,Spring 2026,Section B
STU-1826,STAT-301,Spring 2026,Section B
STU-1826,CS-204,Spring 2026,Section A
STU-1827,STAT-301,Fall 2026,Section B
STU-1827,DATA-101,Fall 2026,Section C
STU-1828,CS-204,Spring 2026,Section A
STU-1828,DATA-101,Fall 2026,Section C
STU-1828,MATH-150,Spring 2026,Section C
STU-1829,CS-204,Fall 2026,Section B
STU-1829,MATH-150,Spring 2026,Section B
STU-1829,STAT-301,Spring 2026,Section A
STU-1830,DATA-101,Spring 2026,Section C
STU-1830,STAT-301,Fall 2026,Section B
STU-1831,CS-204,Spring 2026,Section A
STU-1831,DATA-101,Spring 2026,Section C
STU-1832,DATA-101,Spring 2026,Section B
STU-1832,STAT-301,Fall 2026,Section B
STU-1833,MATH-150,Spring 2026,Section B
STU-1833,CS-204,Fall 2026,Section C
STU-1834,MATH-150,Fall 2026,Section C
STU-1834,DATA-101,Fall 2026,Section C
STU-1834,CS-204,Spring 2026,Section C
STU-1835,DATA-101,Fall 2026,Section C
STU-1835,STAT-301,Spring 2026,Section C
STU-1836,CS-204,Fall 2026,Section A
STU-1836,DATA-101,Fall 2026,Section C
STU-1837,DATA-101,Fall 2026,Section A
STU-1837,CS-204,Spring 2026,Section C
STU-1838,MATH-150,Spring 2026,Section A
STU-1838,CS-204,Spring 2026,Section A
STU-1838,STAT-301,Fall 2026,Section B
STU-1839,CS-204,Spring 2026,Section B
STU-1839,STAT-301,Spring 2026,Section A
STU-1840,STAT-301,Fall 2026,Section A
STU-1840,CS-204,Spring 2026,Section C
STU-1841,DATA-101,Fall 2026,Section C
STU-1841,CS-204,Spring 2026,Section A
STU-1841,STAT-301,Fall 2026,Section C
STU-1842,STAT-301,Fall 2026,Section A
STU-1842,DATA-101,Fall 2026,Section A
STU-1843,MATH-150,Fall 2026,Section C
STU-1843,CS-204,Spring 2026,Section A
STU-1844,CS-204,Spring 2026,Section A
STU-1844,STAT-301,Fall 2026,Section B
STU-1845,CS-204,Spring 2026,Section C
STU-1845,STAT-301,Fall 2026,Section B
STU-1846,CS-204,Spring 2026,Section A
STU-1846,STAT-301,Fall 2026,Section C
STU-1846,DATA-101,Fall 2026,Section B
STU-1847,DATA-101,Fall 2026,Section C
STU-1847,CS-204,Fall 2026,Section A
STU-1848,CS-204,Fall 2026,Section C
STU-1848,STAT-301,Spring 2026,Section B
STU-1849,MATH-150,Fall 2026,Section B
STU-1849,CS-204,Fall 2026,Section B
STU-1849,DATA-101,Fall 2026,Section A
STU-1850,CS-204,Fall 2026,Section B
STU-1850,MATH-150,Fall 2026,Section B
STU-1851,DATA-101,Spring 2026,Section C
STU-1851,STAT-301,Spring 2026,Section C
STU-1851,MATH-150,Fall 2026,Section B
STU-1852,CS-204,Fall 2026,Section B
STU-1852,MATH-150,Spring 2026,Section B
STU-1853,MATH-150,Spring 2026,Section A
STU-1853,DATA-101,Spring 2026,Section A
STU-1854,MATH-150,Spring 2026,Section B
STU-1854,STAT-301,Spring 2026,Section B
STU-1855,DATA-101,Fall 2026,Section A
STU-1855,STAT-301,Spring 2026,Section C
STU-1855,MATH-150,Fall 2026,Section C
STU-1856,DATA-101,Fall 2026,Section A
STU-1856,STAT-301,Spring 2026,Section B
STU-1857,STAT-301,Fall 2026,Section C
STU-1857,MATH-150,Spring 2026,Section C
STU-1858,CS-204,Fall 2026,Section A
STU-1858,STAT-301,Fall 2026,Section B
STU-1858,MATH-150,Fall 2026,Section A
STU-1859,STAT-301,Spring 2026,Section A
STU-1859,DATA-101,Fall 2026,Section A
STU-1859,MATH-150,Spring 2026,Section A
STU-1860,DATA-101,Fall 2026,Section C
STU-1860,CS-204,Spring 2026,Section A
STU-1860,MATH-150,Spring 2026,Section A
STU-1861,MATH-150,Fall 2026,Section A
STU-1861,DATA-101,Fall 2026,Section C
STU-1862,STAT-301,Fall 2026,Section C
STU-1862,CS-204,Spring 2026,Section B
STU-1862,MATH-150,Fall 2026,Section B
STU-1863,MATH-150,Fall 2026,Section B
STU-1863,CS-204,Spring 2026,Section C
STU-1864,MATH-150,Spring 2026,Section A
STU-1864,DATA-101,Fall 2026,Section A
STU-1865,DATA-101,Spring 2026,Section A
STU-1865,MATH-150,Fall 2026,Section C
STU-1865,STAT-301,Spring 2026,Section A
STU-1866,STAT-301,Spring 2026,Section C
STU-1866,MATH-150,Spring 2026,Section B
STU-1866,CS-204,Spring 2026,Section A
STU-1867,MATH-150,Fall 2026,Section C
STU-1867,DATA-101,Spring 2026,Section A
STU-1868,DATA-101,Spring 2026,Section A
STU-1868,CS-204,Fall 2026,Section A
STU-1869,MATH-150,Fall 2026,Section C
STU-1869,DATA-101,Fall 2026,Section A
STU-1870,STAT-301,Fall 2026,Section B
STU-1870,CS-204,Fall 2026,Section C
STU-1871,CS-204,Fall 2026,Section C
STU-1871,DATA-101,Fall 2026,Section A
STU-1871,MATH-150,Spring 2026,Section B
STU-1872,STAT-301,Fall 2026,Section C
STU-1872,CS-204,Fall 2026,Section B
STU-1873,CS-204,Fall 2026,Section A
STU-1873,MATH-150,Fall 2026,Section C
STU-1874,STAT-301,Spring 2026,Section A
STU-1874,MATH-150,Spring 2026,Section A
STU-1875,STAT-301,Fall 2026,Section A
STU-1875,MATH-150,Spring 2026,Section A
STU-1876,DATA-101,Fall 2026,Section C
STU-1876,CS-204,Fall 2026,Section C
STU-1877,STAT-301,Fall 2026,Section A
STU-1877,DATA-101,Fall 2026,Section A
STU-1878,DATA-101,Fall 2026,Section B
STU-1878,STAT-301,Fall 2026,Section A
STU-1879,DATA-101,Fall 2026,Section C
STU-1879,STAT-301,Spring 2026,Section C
STU-1879,MATH-150,Spring 2026,Section B
STU-1880,MATH-150,Spring 2026,Section C
STU-1880,CS-204,Spring 2026,Section B
STU-1880,DATA-101,Spring 2026,Section B
STU-1881,MATH-150,Spring 2026,Section A
STU-1881,STAT-301,Fall 2026,Section B
STU-1882,CS-204,Fall 2026,Section B
STU-1882,MATH-150,Fall 2026,Section B
STU-1882,STAT-301,Spring 2026,Section A
STU-1883,MATH-150,Fall 2026,Section B
STU-1883,CS-204,Fall 2026,Section C
STU-1884,CS-204,Spring 2026,Section B
STU-1884,MATH-150,Spring 2026,Section C
STU-1885,MATH-150,Spring 2026,Section B
STU-1885,CS-204,Spring 2026,Section B
STU-1886,MATH-150,Fall 2026,Section A
STU-1886,DATA-101,Fall 2026,Section C
STU-1886,STAT-301,Fall 2026,Section C
STU-1887,STAT-301,Spring 2026,Section C
STU-1887,CS-204,Spring 2026,Section A
STU-1887,MATH-150,Spring 2026,Section A
STU-1888,DATA-101,Spring 2026,Section B
STU-1888,STAT-301,Spring 2026,Section A
STU-1889,CS-204,Fall 2026,Section C
STU-1889,MATH-150,Spring 2026,Section C
STU-1890,CS-204,Fall 2026,Section C
STU-1890,MATH-150,Fall 2026,Section B
STU-1891,CS-204,Spring 2026,Section C
STU-1891,MATH-150,Fall 2026,Section A
STU-1891,DATA-101,Spring 2026,Section B
STU-1892,CS-204,Fall 2026,Section B
STU-1892,STAT-301,Spring 2026,Section C
STU-1893,DATA-101,Fall 2026,Section A
STU-1893,STAT-301,Fall 2026,Section A
STU-1893,MATH-150,Fall 2026,Section B
STU-1894,STAT-301,Fall 2026,Section C
STU-1894,CS-204,Fall 2026,Section A
STU-1895,DATA-101,Spring 2026,Section C
STU-1895,CS-204,Spring 2026,Section B
STU-1896,CS-204,Spring 2026,Section A
STU-1896,MATH-150,Fall 2026,Section A
STU-1897,MATH-150,Spring 2026,Section A
STU-1897,DATA-101,Spring 2026,Section C
STU-1898,CS-204,Fall 2026,Section B
STU-1898,DATA-101,Fall 2026,Section A
STU-1899,MATH-150,Spring 2026,Section B
STU-1899,CS-204,Fall 2026,Section A
STU-1900,STAT-301,Spring 2026,Section A
STU-1900,CS-204,Spring 2026,Section C
STU-1900,DATA-101,Spring 2026,Section B
STU-1901,STAT-301,Fall 2026,Section A
STU-1901,DATA-101,Spring 2026,Section C
STU-1902,CS-204,Fall 2026,Section C
STU-1902,DATA-101,Spring 2026,Section B
STU-1903,DATA-101,Fall 2026,Section C
STU-1903,CS-204,Spring 2026,Section A
STU-1903,STAT-301,Spring 2026,Section B
STU-1904,STAT-301,Fall 2026,Section B
STU-1904,MATH-150,Spring 2026,Section A
STU-1905,CS-204,Spring 2026,Section B
STU-1905,STAT-301,Spring 2026,Section B
STU-1906,DATA-101,Spring 2026,Section C
STU-1906,CS-204,Fall 2026,Section B
STU-1907,DATA-101,Fall 2026,Section B
STU-1907,MATH-150,Spring 2026,Section A
STU-1907,STAT-301,Spring 2026,Section B
STU-1908,DATA-101,Spring 2026,Section C
STU-1908,STAT-301,Spring 2026,Section B
STU-1909,MATH-150,Spring 2026,Section A
STU-1909,CS-204,Spring 2026,Section C
STU-1910,CS-204,Spring 2026,Section B
STU-1910,MATH-150,Fall 2026,Section B
STU-1911,DATA-101,Fall 2026,Section A
STU-1911,STAT-301,Fall 2026,Section A
STU-1911,CS-204,Fall 2026,Section A
STU-1912,STAT-301,Fall 2026,Section C
STU-1912,DATA-101,Fall 2026,Section A
STU-1913,DATA-101,Fall 2026,Section C
STU-1913,STAT-301,Spring 2026,Section C
STU-1914,CS-204,Spring 2026,Section C
STU-1914,STAT-301,Spring 2026,Section C
STU-1915,DATA-101,Fall 2026,Section A
STU-1915,MATH-150,Fall 2026,Section A
STU-1916,DATA-101,Spring 2026,Section C
STU-1916,MATH-150,Fall 2026,Section A
STU-1917,DATA-101,Spring 2026,Section C
STU-1917,CS-204,Fall 2026,Section B
STU-1918,MATH-150,Fall 2026,Section B
STU-1918,STAT-301,Spring 2026,Section C
STU-1919,DATA-101,Fall 2026,Section A
STU-1919,CS-204,Fall 2026,Section A
STU-1919,MATH-150,Spring 2026,Section A
STU-1920,CS-204,Fall 2026,Section A
STU-1920,STAT-301,Fall 2026,Section B
STU-1920,DATA-101,Fall 2026,Section A
STU-1921,STAT-301,Spring 2026,Section C
STU-1921,MATH-150,Spring 2026,Section A
STU-1922,STAT-301,Fall 2026,Section C
STU-1922,CS-204,Fall 2026,Section C
STU-1923,STAT-301,Fall 2026,Section A
STU-1923,CS-204,Fall 2026,Section B
STU-1923,DATA-101,Spring 2026,Section C
STU-1924,MATH-150,Spring 2026,Section A
STU-1924,DATA-101,Fall 2026,Section B
STU-1925,STAT-301,Spring 2026,Section C
STU-1925,MATH-150,Spring 2026,Section B
STU-1925,DATA-101,Spring 2026,Section C
STU-1926,STAT-301,Spring 2026,Section B
STU-1926,CS-204,Spring 2026,Section C
STU-1927,CS-204,Fall 2026,Section C
STU-1927,DATA-101,Spring 2026,Section B
STU-1927,STAT-301,Spring 2026,Section B
STU-1928,MATH-150,Spring 2026,Section B
STU-1928,CS-204,Fall 2026,Section A
STU-1929,MATH-150,Fall 2026,Section B
STU-1929,CS-204,Spring 2026,Section C
STU-1929,DATA-101,Fall 2026,Section B
STU-1930,DATA-101,Fall 2026,Section A
STU-1930,CS-204,Fall 2026,Section A
STU-1931,DATA-101,Spring 2026,Section A
STU-1931,CS-204,Spring 2026,Section B
STU-1932,DATA-101,Spring 2026,Section A
STU-1932,CS-204,Spring 2026,Section C
STU-1933,CS-204,Spring 2026,Section C
STU-1933,DATA-101,Spring 2026,Section B
STU-1934,CS-204,Fall 2026,Section B
STU-1934,MATH-150,Fall 2026,Section A
STU-1935,MATH-150,Spring 2026,Section A
STU-1935,STAT-301,Fall 2026,Section C
STU-1936,CS-204,Spring 2026,Section A
STU-1936,MATH-150,Spring 2026,Section C
STU-1937,STAT-301,Spring 2026,Section C
STU-1937,MATH-150,Spring 2026,Section C
STU-1938,CS-204,Spring 2026,Section B
STU-1938,STAT-301,Spring 2026,Section C
STU-1939,STAT-301,Spring 2026,Section A
STU-1939,MATH-150,Fall 2026,Section B
STU-1940,MATH-150,Fall 2026,Section B
STU-1940,DATA-101,Fall 2026,Section B
STU-1941,MATH-150,Spring 2026,Section C
STU-1941,CS-204,Fall 2026,Section A
STU-1941,STAT-301,Spring 2026,Section C
STU-1942,CS-204,Fall 2026,Section B
STU-1942,STAT-301,Spring 2026,Section A
STU-1942,DATA-101,Spring 2026,Section C
STU-1943,MATH-150,Spring 2026,Section A
STU-1943,DATA-101,Spring 2026,Section B
STU-1944,STAT-301,Spring 2026,Section A
STU-1944,DATA-101,Spring 2026,Section C
STU-1944,CS-204,Fall 2026,Section B
STU-1945,MATH-150,Fall 2026,Section C
STU-1945,DATA-101,Fall 2026,Section B
STU-1946,MATH-150,Fall 2026,Section B
STU-1946,STAT-301,Spring 2026,Section B
STU-1947,CS-204,Fall 2026,Section C
STU-1947,STAT-301,Fall 2026,Section B
STU-1948,DATA-101,Spring 2026,Section A
STU-1948,STAT-301,Spring 2026,Section B
STU-1948,MATH-150,Fall 2026,Section B
STU-1949,CS-204,Spring 2026,Section A
STU-1949,DATA-101,Fall 2026,Section C
STU-1950,MATH-150,Spring 2026,Section A
STU-1950,DATA-101,Spring 2026,Section C
STU-1950,CS-204,Spring 2026,Section C
STU-1951,MATH-150,Fall 2026,Section B
STU-1951,CS-204,Spring 2026,Section B
STU-1952,MATH-150,Fall 2026,Section C
STU-1952,CS-204,Fall 2026,Section B
STU-1953,DATA-101,Spring 2026,Section C
STU-1953,MATH-150,Spring 2026,Section B
STU-1954,STAT-301,Spring 2026,Section C
STU-1954,MATH-150,Fall 2026,Section C
STU-1955,STAT-301,Fall 2026,Section B
STU-1955,CS-204,Fall 2026,Section C
STU-1956,STAT-301,Fall 2026,Section C
STU-1956,MATH-150,Fall 2026,Section C
STU-1957,CS-204,Fall 2026,Section A
STU-1957,MATH-150,Fall 2026,Section A
STU-1957,DATA-101,Fall 2026,Section C
STU-1958,DATA-101,Spring 2026,Section B
STU-1958,CS-204,Fall 2026,Section B
STU-1959,DATA-101,Spring 2026,Section C
STU-1959,CS-204,Fall 2026,Section C
STU-1960,MATH-150,Fall 2026,Section C
STU-1960,STAT-301,Fall 2026,Section A
STU-1961,CS-204,Spring 2026,Section A
STU-1961,DATA-101,Fall 2026,Section A
STU-1962,DATA-101,Spring 2026,Section A
STU-1962,MATH-150,Fall 2026,Section A
STU-1962,STAT-301,Fall 2026,Section A
STU-1963,STAT-301,Spring 2026,Section C
STU-1963,CS-204,Spring 2026,Section A
STU-1964,STAT-301,Spring 2026,Section C
STU-1964,CS-204,Fall 2026,Section A
STU-1964,DATA-101,Fall 2026,Section C
STU-1965,CS-204,Spring 2026,Section A
STU-1965,DATA-101,Spring 2026,Section C
STU-1966,STAT-301,Fall 2026,Section B
STU-1966,MATH-150,Fall 2026,Section A
STU-1967,DATA-101,Spring 2026,Section C
STU-1967,STAT-301,Spring 2026,Section C
STU-1967,CS-204,Spring 2026,Section A
STU-1968,STAT-301,Fall 2026,Section B
STU-1968,CS-204,Spring 2026,Section B
STU-1969,STAT-301,Fall 2026,Section B
STU-1969,CS-204,Spring 2026,Section A
STU-1970,DATA-101,Spring 2026,Section A
STU-1970,MATH-150,Fall 2026,Section A
STU-1971,STAT-301,Spring 2026,Section B
STU-1971,MATH-150,Spring 2026,Section A
STU-1971,DATA-101,Fall 2026,Section C
STU-1972,CS-204,Fall 2026,Section B
STU-1972,STAT-301,Fall 2026,Section A
STU-1973,STAT-301,Spring 2026,Section C
STU-1973,DATA-101,Spring 2026,Section C
STU-1974,MATH-150,Fall 2026,Section B
STU-1974,CS-204,Spring 2026,Section C
STU-1975,STAT-301,Fall 2026,Section C
STU-1975,MATH-150,Fall 2026,Section A
STU-1975,DATA-101,Fall 2026,Section C
STU-1976,DATA-101,Fall 2026,Section B
STU-1976,CS-204,Spring 2026,Section B
STU-1977,CS-204,Spring 2026,Section A
STU-1977,DATA-101,Fall 2026,Section B
STU-1977,STAT-301,Spring 2026,Section A
STU-1978,MATH-150,Fall 2026,Section B
STU-1978,STAT-301,Fall 2026,Section A
STU-1979,CS-204,Spring 2026,Section A
STU-1979,MATH-150,Fall 2026,Section C
STU-1980,DATA-101,Fall 2026,Section A
STU-1980,CS-204,Fall 2026,Section C
STU-1980,MATH-150,Fall 2026,Section B
STU-1981,STAT-301,Spring 2026,Section A
STU-1981,CS-204,Fall 2026,Section A
STU-1981,DATA-101,Fall 2026,Section B
STU-1982,MATH-150,Spring 2026,Section B
STU-1982,DATA-101,Spring 2026,Section B
STU-1982,STAT-301,Fall 2026,Section A
STU-1983,DATA-101,Spring 2026,Section C
STU-1983,STAT-301,Spring 2026,Section C
STU-1983,MATH-150,Spring 2026,Section A
STU-1984,DATA-101,Spring 2026,Section A
STU-1984,STAT-301,Fall 2026,Section C
STU-1985,DATA-101,Fall 2026,Section C
STU-1985,STAT-301,Spring 2026,Section C
STU-1986,MATH-150,Spring 2026,Section B
STU-1986,DATA-101,Fall 2026,Section C
STU-1986,STAT-301,Spring 2026,Section B
STU-1987,CS-204,Spring 2026,Section C
STU-1987,MATH-150,Fall 2026,Section B
STU-1988,STAT-301,Spring 2026,Section B
STU-1988,CS-204,Spring 2026,Section B
STU-1988,DATA-101,Spring 2026,Section A
STU-1989,MATH-150,Spring 2026,Section B
STU-1989,STAT-301,Fall 2026,Section C
STU-1989,CS-204,Spring 2026,Section A
STU-1990,STAT-301,Spring 2026,Section B
STU-1990,MATH-150,Fall 2026,Section A
STU-1991,CS-204,Spring 2026,Section C
STU-1991,STAT-301,Fall 2026,Section C
STU-1992,CS-204,Spring 2026,Section A
STU-1992,STAT-301,Spring 2026,Section A
STU-1993,DATA-101,Fall 2026,Section B
STU-1993,STAT-301,Fall 2026,Section C
STU-1993,MATH-150,Fall 2026,Section C
STU-1994,STAT-301,Spring 2026,Section C
STU-1994,CS-204,Spring 2026,Section C
STU-1994,DATA-101,Spring 2026,Section C
STU-1995,MATH-150,Spring 2026,Section C
STU-1995,DATA-101,Fall 2026,Section A
STU-1995,CS-204,Spring 2026,Section A
STU-1996,CS-204,Fall 2026,Section B
STU-1996,STAT-301,Fall 2026,Section A
STU-1996,DATA-101,Spring 2026,Section A
STU-1997,STAT-301,Fall 2026,Section A
STU-1997,DATA-101,Fall 2026,Section A
STU-1998,STAT-301,Fall 2026,Section A
STU-1998,DATA-101,Fall 2026,Section A
STU-1999,MATH-150,Spring 2026,Section B
STU-1999,DATA-101,Spring 2026,Section A
STU-2000,STAT-301,Spring 2026,Section A
STU-2000,CS-204,Spring 2026,Section B
STU-2000,MATH-150,Spring 2026,Section C
STU-2001,DATA-101,Fall 2026,Section B
STU-2001,STAT-301,Spring 2026,Section B
STU-2001,CS-204,Fall 2026,Section B
STU-2002,MATH-150,Spring 2026,Section C
STU-2002,CS-204,Spring 2026,Section C
STU-2002,DATA-101,Spring 2026,Section A
STU-2003,DATA-101,Fall 2026,Section B
STU-2003,CS-204,Spring 2026,Section C
STU-2004,DATA-101,Fall 2026,Section B
STU-2004,MATH-150,Spring 2026,Section C
STU-2005,CS-204,Spring 2026,Section A
STU-2005,STAT-301,Spring 2026,Section B
STU-2006,MATH-150,Fall 2026,Section A
STU-2006,DATA-101,Fall 2026,Section C
STU-2006,CS-204,Fall 2026,Section C
STU-2007,DATA-101,Fall 2026,Section B
STU-2007,STAT-301,Spring 2026,Section C
STU-2008,MATH-150,Spring 2026,Section C
STU-2008,STAT-301,Fall 2026,Section C
STU-2008,DATA-101,Spring 2026,Section A
STU-2009,STAT-301,Fall 2026,Section B
STU-2009,DATA-101,Spring 2026,Section B
STU-2010,CS-204,Fall 2026,Section B
STU-2010,DATA-101,Spring 2026,Section A
STU-2011,MATH-150,Fall 2026,Section B
STU-2011,STAT-301,Fall 2026,Section B
STU-2012,CS-204,Spring 2026,Section A
STU-2012,MATH-150,Spring 2026,Section C
STU-2013,DATA-101,Fall 2026,Section A
STU-2013,MATH-150,Fall 2026,Section B
STU-2014,STAT-301,Spring 2026,Section A
STU-2014,MATH-150,Spring 2026,Section C
STU-2015,DATA-101,Fall 2026,Section B
STU-2015,CS-204,Spring 2026,Section C
STU-2015,STAT-301,Spring 2026,Section A
STU-2016,DATA-101,Spring 2026,Section B
STU-2016,CS-204,Spring 2026,Section C
STU-2017,CS-204,Fall 2026,Section A
